id,perc_premium_paid_by_cash_credit,age_in_days,Income,Count_3-6_months_late,Count_6-12_months_late,Count_more_than_12_months_late,application_underwriting_score,no_of_premiums_paid,premium,sourcing_channel_A,sourcing_channel_B,sourcing_channel_C,sourcing_channel_D,sourcing_channel_E,residence_area_type_Rural,residence_area_type_Urban
98409,0.019,21909,252040,0.0,0.0,0.0,99.4,35,18000,0,0,1,0,0,0,1
81990,0.008,21911,33110,1.0,0.0,0.0,99.26,9,3300,1,0,0,0,0,0,1
35808,0.073,29575,58590,1.0,0.0,0.0,99.82,13,1200,1,0,0,0,0,1,0
66817,0.012,20447,232530,1.0,0.0,0.0,99.25,16,13800,1,0,0,0,0,0,1
67995,0.071,9137,25960,0.0,0.0,0.0,98.5,5,1200,1,0,0,0,0,0,1
96222,0.971,22273,102620,0.0,0.0,0.0,99.51,10,5400,1,0,0,0,0,0,1
21037,0.0,15337,281440,0.0,0.0,0.0,99.19,8,11700,0,0,0,1,0,0,1
9051,0.227,22274,242690,0.0,0.0,0.0,99.17,5,13800,0,0,0,1,0,1,0
95888,0.193,19724,252900,0.0,0.0,0.0,96.26,10,5400,0,0,1,0,0,1,0
52366,0.068,20820,153530,0.0,0.0,0.0,99.42,4,9600,1,0,0,0,0,0,1
55154,0.819,12415,138030,0.0,0.0,0.0,98.59,9,7500,0,1,0,0,0,0,1
45057,0.028,21905,87540,0.0,0.0,0.0,98.72,11,3300,1,0,0,0,0,0,1
54177,0.047,19353,347230,0.0,0.0,0.0,99.14,13,1200,0,0,0,1,0,1,0
35978,0.046,16434,75120,0.0,0.0,0.0,97.12,8,5400,1,0,0,0,0,0,1
91178,0.109,24096,137620,0.0,0.0,0.0,97.48,25,5400,1,0,0,0,0,0,1
96201,0.0,17164,750100,0.0,0.0,0.0,99.56,8,7500,0,1,0,0,0,1,0
103615,0.032,19359,112620,0.0,0.0,0.0,99.31,22,5400,1,0,0,0,0,1,0
94358,0.142,10225,161900,0.0,0.0,0.0,99.01,24,9600,1,0,0,0,0,0,1
28239,0.582,15336,100080,0.0,0.0,0.0,98.11,6,5400,1,0,0,0,0,0,1
41799,0.888,15705,65580,2.0,2.0,0.0,99.21,7,5700,0,0,0,1,0,1,0
74933,0.0,20455,233270,0.0,0.0,0.0,99.17,8,9600,0,0,1,0,0,1,0
31789,0.398,10228,77600,0.0,0.0,0.0,99.61,9,3300,1,0,0,0,0,1,0
6517,0.124,17526,179730,0.0,0.0,0.0,99.26,11,7500,0,0,0,1,0,1,0
82222,0.072,28475,180030,0.0,0.0,0.0,99.35,7,9600,1,0,0,0,0,0,1
106572,0.947,12782,270120,0.0,0.0,0.0,99.85,3,26400,1,0,0,0,0,0,1
78467,0.057,18264,513100,0.0,0.0,0.0,99.48,13,13800,0,0,1,0,0,0,1
32634,0.454,25197,335800,0.0,0.0,0.0,99.17,12,7500,0,1,0,0,0,1,0
43067,0.569,10590,150040,0.0,0.0,0.0,98.85,14,5400,1,0,0,0,0,0,1
69596,0.771,33220,71860,5.0,1.0,3.0,99.09,7,3300,1,0,0,0,0,0,1
106573,0.971,18995,137580,1.0,1.0,0.0,99.12,12,5400,1,0,0,0,0,0,1
8559,0.0,23372,221600,0.0,0.0,0.0,99.21,11,3300,1,0,0,0,0,0,1
91345,0.424,11690,45040,0.0,0.0,0.0,98.4,8,5700,1,0,0,0,0,0,1
90390,0.713,9137,102050,0.0,2.0,1.0,99.57,4,5400,1,0,0,0,0,1,0
42710,0.0,31403,184860,0.0,0.0,0.0,99.88,7,7500,1,0,0,0,0,0,1
54250,0.021,16075,298800,0.0,0.0,0.0,99.82,9,9600,0,1,0,0,0,1,0
28458,0.063,9140,45050,0.0,0.0,0.0,99.88,11,1200,1,0,0,0,0,0,1
78021,0.695,20811,232650,0.0,0.0,0.0,98.76,11,11700,1,0,0,0,0,0,1
8643,0.501,20445,202650,1.0,0.0,0.0,98.62,16,13800,1,0,0,0,0,1,0
111621,0.081,27017,61640,0.0,0.0,0.0,99.06,12,5700,1,0,0,0,0,0,1
99139,0.112,15703,187600,0.0,0.0,0.0,97.77,9,9600,0,1,0,0,0,0,1
15325,0.098,18989,167570,0.0,0.0,0.0,99.32,13,20100,0,1,0,0,0,1,0
57402,0.016,24828,117450,0.0,0.0,0.0,99.5,8,1200,1,0,0,0,0,0,1
14873,0.078,22271,262550,0.0,0.0,0.0,99.04,11,18000,1,0,0,0,0,1,0
106318,0.774,8043,39340,0.0,2.0,0.0,99.07,5,3300,1,0,0,0,0,0,1
10091,0.025,12060,230030,0.0,0.0,0.0,99.27,9,15900,1,0,0,0,0,0,1
77002,0.736,16072,191920,0.0,0.0,0.0,98.67,18,11700,1,0,0,0,0,0,1
6993,0.02,24104,282140,0.0,0.0,0.0,99.16,10,18000,0,1,0,0,0,0,1
93825,0.183,13514,76680,1.0,0.0,0.0,98.71,15,5700,1,0,0,0,0,0,1
34228,0.128,16800,33130,0.0,0.0,0.0,96.06,8,5700,1,0,0,0,0,0,1
108471,0.486,12421,107630,0.0,0.0,0.0,98.7,11,5400,1,0,0,0,0,1,0
16672,0.986,21178,135120,4.0,1.0,2.0,99.24,11,1200,0,1,0,0,0,0,1
104951,0.0,19718,125130,0.0,0.0,0.0,99.61,12,5400,1,0,0,0,0,0,1
32316,0.875,13515,43200,0.0,0.0,0.0,98.89,7,1200,0,1,0,0,0,0,1
56288,0.683,20817,105080,1.0,0.0,0.0,98.39,12,1200,0,1,0,0,0,0,1
71043,0.171,23375,129530,0.0,0.0,0.0,99.52,6,3300,0,0,0,1,0,0,1
70601,1.0,23369,105060,0.0,0.0,0.0,98.06,9,9600,1,0,0,0,0,0,1
18079,0.011,20086,67560,0.0,0.0,0.0,95.57,19,5700,1,0,0,0,0,0,1
97116,0.128,14615,156530,1.0,1.0,0.0,98.3,12,9600,0,0,0,1,0,0,1
54585,0.898,14614,279150,0.0,0.0,0.0,99.43,13,13800,1,0,0,0,0,1,0
15526,0.908,18262,123040,1.0,0.0,1.0,99.02,10,9600,1,0,0,0,0,0,1
87096,0.604,25557,150080,0.0,0.0,0.0,98.41,10,5400,0,1,0,0,0,1,0
11404,0.037,22643,69230,0.0,0.0,0.0,99.88,5,5400,1,0,0,0,0,0,1
50468,0.0,13877,80110,0.0,0.0,0.0,99.21,4,7500,1,0,0,0,0,1,0
3815,0.959,14614,96090,0.0,1.0,1.0,99.56,4,9600,1,0,0,0,0,1,0
100756,0.078,20086,210050,1.0,0.0,0.0,99.17,12,13800,0,0,0,1,0,1,0
83624,0.821,12058,150050,1.0,0.0,0.0,99.4,6,9600,0,1,0,0,0,0,1
20968,0.048,23366,45150,0.0,0.0,0.0,99.34,11,1200,1,0,0,0,0,1,0
56924,0.035,20455,208190,0.0,0.0,0.0,99.09,13,13800,1,0,0,0,0,0,1
75275,0.407,20447,185080,8.0,1.0,0.0,99.04,19,7500,1,0,0,0,0,1,0
88039,0.316,16430,318090,0.0,0.0,1.0,99.31,12,22200,0,0,0,1,0,0,1
72045,0.031,21183,167520,0.0,0.0,0.0,98.35,18,9600,1,0,0,0,0,0,1
48071,0.03,16437,300110,0.0,0.0,0.0,99.75,9,22200,0,0,1,0,0,0,1
49839,0.013,20088,42150,0.0,0.0,0.0,99.89,5,3300,1,0,0,0,0,0,1
67119,0.287,15702,135040,0.0,0.0,0.0,98.1,23,7500,1,0,0,0,0,0,1
109536,0.242,16435,150040,0.0,0.0,0.0,98.8,12,9600,1,0,0,0,0,0,1
38605,0.093,17534,270040,0.0,0.0,0.0,99.59,5,22200,0,0,1,0,0,1,0
7780,0.178,23002,285100,0.0,0.0,0.0,99.05,11,20100,1,0,0,0,0,0,1
3264,0.259,18989,96080,0.0,0.0,0.0,98.53,17,3300,1,0,0,0,0,1,0
107103,0.0,15339,204060,0.0,0.0,0.0,99.21,11,11700,0,0,0,1,0,0,1
102457,0.831,16802,273100,0.0,0.0,0.0,98.9,8,13800,0,0,1,0,0,0,1
81624,0.044,23734,234530,0.0,0.0,0.0,98.96,7,13800,1,0,0,0,0,0,1
63415,1.0,11329,140400,0.0,0.0,0.0,99.54,3,7500,0,0,1,0,0,0,1
68258,0.015,31395,137600,0.0,0.0,0.0,99.0,7,9600,1,0,0,0,0,0,1
80165,0.175,16432,107640,0.0,0.0,0.0,98.44,9,1200,1,0,0,0,0,0,1
95009,0.092,21540,138040,0.0,0.0,0.0,99.79,8,5400,1,0,0,0,0,1,0
103771,0.048,16431,380390,0.0,0.0,0.0,99.21,10,22200,0,0,0,1,0,1,0
356,0.077,20084,210060,0.0,0.0,0.0,99.14,9,11700,0,0,0,1,0,1,0
16398,1.0,22635,57580,0.0,2.0,0.0,99.21,3,7500,0,1,0,0,0,0,1
85000,0.827,23003,352260,0.0,0.0,0.0,98.92,13,39000,1,0,0,0,0,1,0
58691,0.077,24103,300050,0.0,0.0,0.0,99.85,7,3300,1,0,0,0,0,1,0
109266,0.208,18627,318260,0.0,0.0,0.0,99.24,18,1200,0,0,0,1,0,1,0
15167,0.759,12415,240070,3.0,0.0,1.0,99.35,22,1200,1,0,0,0,0,0,1
15379,0.182,21546,225100,0.0,0.0,0.0,99.19,40,13800,1,0,0,0,0,0,1
47034,0.089,23001,142640,0.0,0.0,0.0,99.3,8,7500,1,0,0,0,0,1,0
923,0.327,21908,150060,0.0,0.0,0.0,98.35,25,7500,0,0,1,0,0,1,0
8613,0.019,23005,75130,0.0,0.0,0.0,98.89,7,5400,1,0,0,0,0,1,0
93320,0.023,23738,300150,0.0,0.0,0.0,98.98,16,26400,1,0,0,0,0,1,0
10903,0.006,12780,345130,0.0,0.0,0.0,98.82,21,9600,0,1,0,0,0,1,0
75294,0.613,17532,264970,0.0,0.0,0.0,98.97,14,7500,0,0,0,1,0,0,1
41038,0.151,20816,307330,1.0,0.0,0.0,98.78,11,5400,1,0,0,0,0,0,1
48395,0.07,22273,150060,0.0,0.0,0.0,99.39,13,11700,1,0,0,0,0,1,0
18699,0.482,16431,75100,1.0,0.0,0.0,99.36,12,5400,0,0,1,0,0,0,1
29492,0.007,24831,325060,0.0,0.0,0.0,99.38,15,24300,1,0,0,0,0,0,1
112064,0.058,23000,225120,0.0,0.0,0.0,99.4,9,11700,1,0,0,0,0,1,0
34932,0.216,16803,510080,0.0,0.0,0.0,98.9,9,22200,0,0,0,1,0,0,1
72937,1.0,16803,106980,0.0,1.0,0.0,99.89,2,5700,1,0,0,0,0,1,0
30849,0.642,16803,202650,2.0,0.0,0.0,99.66,4,9600,0,1,0,0,0,1,0
77075,0.0,12056,96140,0.0,0.0,0.0,98.88,12,9600,1,0,0,0,0,1,0
86461,0.024,25927,256790,0.0,0.0,0.0,99.74,6,15900,1,0,0,0,0,0,1
41833,0.106,13147,237570,0.0,0.0,0.0,99.02,9,9600,1,0,0,0,0,1,0
23914,0.0,12783,150060,0.0,0.0,0.0,99.21,6,7500,1,0,0,0,0,0,1
53296,0.926,16798,240130,1.0,0.0,0.0,98.73,18,11700,1,0,0,0,0,1,0
61537,0.546,22280,120030,0.0,0.0,0.0,98.76,9,7500,0,1,0,0,0,0,1
81695,0.029,18620,301740,0.0,0.0,0.0,99.5,14,18000,1,0,0,0,0,1,0
32858,0.507,27386,278430,0.0,0.0,0.0,98.74,17,15900,0,1,0,0,0,1,0
25685,0.097,24465,102090,0.0,0.0,0.0,99.34,19,5400,1,0,0,0,0,0,1
36959,0.0,24833,230140,0.0,0.0,0.0,99.3,7,22200,1,0,0,0,0,0,1
32314,1.0,19357,77650,0.0,0.0,0.0,96.31,9,3300,1,0,0,0,0,0,1
107816,0.018,23738,99710,0.0,0.0,0.0,99.86,11,5400,0,1,0,0,0,0,1
31990,0.705,20082,210450,0.0,0.0,0.0,99.02,7,15900,0,0,0,1,0,1,0
67039,0.347,20451,270620,0.0,0.0,0.0,99.41,9,18000,1,0,0,0,0,0,1
25038,0.053,21907,140020,0.0,0.0,0.0,99.81,18,7500,1,0,0,0,0,1,0
98196,0.04,23002,186690,0.0,0.0,0.0,98.82,18,9600,0,1,0,0,0,0,1
42119,0.043,20446,284090,0.0,0.0,0.0,99.14,11,11700,0,0,1,0,0,0,1
109001,0.958,28848,69100,0.0,0.0,0.0,98.42,6,5400,1,0,0,0,0,0,1
66327,0.412,15342,354080,0.0,0.0,0.0,99.22,11,13800,0,0,1,0,0,1,0
61992,0.325,12057,300140,2.0,0.0,0.0,99.16,12,15900,1,0,0,0,0,0,1
56756,0.023,18992,159100,0.0,0.0,0.0,98.72,14,11700,0,1,0,0,0,0,1
103094,0.853,25555,105110,0.0,0.0,0.0,99.25,9,5400,1,0,0,0,0,0,1
21657,0.03,23372,386130,0.0,0.0,0.0,99.74,7,18000,0,1,0,0,0,1,0
18477,0.065,29945,100070,0.0,0.0,0.0,99.23,15,5400,1,0,0,0,0,1,0
22700,0.18,16068,216050,0.0,0.0,0.0,99.62,12,3300,0,0,1,0,0,0,1
68721,0.094,22278,116230,0.0,0.0,0.0,99.85,9,7500,1,0,0,0,0,0,1
60996,0.053,19350,386640,0.0,0.0,0.0,99.2,12,26400,1,0,0,0,0,1,0
61465,0.419,29574,111380,0.0,0.0,0.0,99.44,4,5400,1,0,0,0,0,1,0
109673,0.0,20088,180150,0.0,0.0,0.0,99.21,12,5400,0,0,0,1,0,0,1
3905,1.0,12786,75140,0.0,1.0,0.0,99.84,3,3300,0,1,0,0,0,0,1
11370,0.003,21545,217610,3.0,0.0,1.0,99.2,9,13800,1,0,0,0,0,0,1
83144,0.887,34681,150880,0.0,0.0,0.0,99.83,7,5400,1,0,0,0,0,0,1
92064,0.238,14612,207260,0.0,0.0,0.0,98.69,15,7500,0,1,0,0,0,0,1
85493,0.855,9495,50480,2.0,0.0,0.0,98.77,11,5700,1,0,0,0,0,0,1
99623,0.08,10959,120110,2.0,0.0,0.0,98.96,17,7500,1,0,0,0,0,0,1
109822,0.008,21907,314200,0.0,0.0,0.0,99.46,12,13800,0,1,0,0,0,0,1
42169,0.024,28112,111510,0.0,0.0,0.0,98.77,14,3300,0,1,0,0,0,0,1
1798,0.057,16439,175010,0.0,0.0,0.0,98.86,10,15900,0,0,1,0,0,1,0
100262,0.015,15705,206040,0.0,0.0,0.0,99.21,4,5400,1,0,0,0,0,1,0
65554,0.574,12416,120150,0.0,0.0,0.0,99.07,7,7500,1,0,0,0,0,1,0
79098,0.29,26652,147630,0.0,0.0,0.0,98.07,28,7500,0,1,0,0,0,1,0
41174,0.478,15709,158490,1.0,0.0,1.0,99.26,8,18000,0,0,0,1,0,1,0
89165,0.298,20452,180030,0.0,0.0,0.0,98.86,17,15900,1,0,0,0,0,1,0
99909,0.311,13519,147100,0.0,0.0,0.0,99.41,9,5400,1,0,0,0,0,1,0
107240,1.0,10227,53700,0.0,0.0,0.0,99.53,3,3300,1,0,0,0,0,0,1
49984,0.231,16804,361040,2.0,0.0,0.0,99.33,19,9600,0,0,0,1,0,0,1
28838,0.029,19354,105030,0.0,0.0,0.0,98.52,18,5700,0,1,0,0,0,1,0
29701,0.459,15706,93570,0.0,0.0,0.0,97.37,9,7500,1,0,0,0,0,0,1
107995,0.021,22643,447050,0.0,0.0,0.0,99.54,10,22200,1,0,0,0,0,0,1
3731,0.163,17535,213030,0.0,0.0,0.0,99.41,6,22200,1,0,0,0,0,0,1
8842,0.549,20088,114830,0.0,0.0,0.0,97.94,12,7500,1,0,0,0,0,0,1
22833,0.734,23736,117140,0.0,0.0,0.0,99.38,9,3300,1,0,0,0,0,1,0
110842,0.359,18995,179960,0.0,0.0,0.0,99.11,11,5400,1,0,0,0,0,1,0
77257,0.943,13519,513580,2.0,0.0,0.0,99.83,6,32700,0,0,1,0,0,0,1
43466,0.043,10957,39130,0.0,0.0,0.0,99.81,10,1200,1,0,0,0,0,0,1
35572,0.508,17535,190070,1.0,0.0,0.0,98.58,17,7500,0,0,0,0,1,1,0
91821,0.0,12789,175050,0.0,0.0,0.0,98.89,14,13800,0,1,0,0,0,0,1
98692,0.674,30673,78760,0.0,1.0,0.0,96.54,20,3300,0,1,0,0,0,1,0
36335,0.362,19356,90140,0.0,0.0,0.0,97.98,7,3300,0,1,0,0,0,1,0
57679,0.005,14245,126110,0.0,0.0,0.0,98.89,8,3300,0,0,1,0,0,1,0
109554,0.534,9139,52560,0.0,0.0,0.0,99.04,9,3300,0,1,0,0,0,0,1
113026,0.51,14979,120140,1.0,2.0,0.0,99.63,5,9600,0,0,0,1,0,0,1
101952,0.231,16796,154590,0.0,0.0,0.0,98.99,14,9600,0,0,0,1,0,0,1
94740,0.237,22635,132090,0.0,0.0,0.0,98.62,14,11700,1,0,0,0,0,0,1
2638,1.0,16797,138050,0.0,0.0,0.0,99.21,3,9600,0,0,0,1,0,0,1
22264,0.001,24470,212610,0.0,0.0,0.0,99.39,5,20100,1,0,0,0,0,0,1
96413,0.301,13513,150080,0.0,0.0,0.0,97.44,15,9600,1,0,0,0,0,0,1
88624,0.002,22277,91350,0.0,0.0,0.0,99.41,10,3300,1,0,0,0,0,1,0
43375,0.848,13520,90070,0.0,1.0,1.0,99.59,5,3300,1,0,0,0,0,0,1
25521,0.281,20086,142640,0.0,0.0,0.0,98.97,16,9600,0,0,1,0,0,0,1
1747,0.078,25560,60050,0.0,0.0,0.0,97.76,15,5700,1,0,0,0,0,0,1
81208,0.002,24833,140070,0.0,0.0,0.0,99.89,8,7500,1,0,0,0,0,0,1
11447,0.072,21910,221420,0.0,0.0,0.0,99.21,12,11700,0,1,0,0,0,1,0
23913,0.013,23002,315090,0.0,0.0,0.0,99.21,12,18000,1,0,0,0,0,0,1
9239,0.384,18622,435050,0.0,0.0,0.0,98.84,14,41100,0,0,1,0,0,0,1
65922,0.213,15340,300100,0.0,0.0,0.0,98.72,8,3300,0,0,0,1,0,0,1
44089,0.76,20085,296540,1.0,0.0,0.0,99.55,11,18000,1,0,0,0,0,1,0
34694,0.038,12789,288610,0.0,0.0,0.0,99.67,16,20100,1,0,0,0,0,0,1
66917,0.295,27388,210110,0.0,0.0,0.0,98.88,13,11700,1,0,0,0,0,1,0
97291,0.168,18260,264130,0.0,0.0,0.0,99.22,9,11700,0,0,0,1,0,1,0
101866,0.0,12053,210070,0.0,0.0,0.0,99.49,9,13800,1,0,0,0,0,0,1
64168,0.148,18621,68550,0.0,0.0,0.0,98.69,9,3300,0,0,1,0,0,0,1
54285,0.0,22637,204090,0.0,0.0,0.0,99.52,11,18000,0,1,0,0,0,0,1
22634,0.294,25929,249130,0.0,0.0,0.0,98.92,16,11700,1,0,0,0,0,0,1
26779,0.087,24464,470880,0.0,0.0,0.0,99.46,18,22200,0,1,0,0,0,1,0
73194,0.31,16799,53580,0.0,0.0,0.0,98.81,8,5700,1,0,0,0,0,0,1
98665,0.0,30666,75030,0.0,0.0,0.0,99.21,4,5400,1,0,0,0,0,1,0
113902,0.698,18993,84130,0.0,0.0,0.0,97.19,18,5400,1,0,0,0,0,1,0
75586,0.093,20082,406110,0.0,0.0,0.0,99.2,12,24300,0,0,1,0,0,0,1
72107,0.088,16434,153230,0.0,0.0,0.0,99.04,14,5400,0,0,1,0,0,1,0
57978,0.0,18257,262870,1.0,0.0,0.0,99.8,14,13800,0,1,0,0,0,1,0
97187,0.255,21915,162630,0.0,0.0,0.0,99.09,6,5400,1,0,0,0,0,0,1
105478,0.113,25193,45850,0.0,0.0,0.0,98.56,12,3300,1,0,0,0,0,0,1
87112,0.039,25928,240030,0.0,0.0,0.0,99.19,9,1200,1,0,0,0,0,1,0
17096,0.0,14979,450090,0.0,0.0,0.0,99.21,11,15900,0,1,0,0,0,1,0
49730,0.001,24826,135120,0.0,0.0,0.0,99.43,9,15900,1,0,0,0,0,0,1
19344,0.005,20449,200130,0.0,0.0,0.0,99.24,8,3300,1,0,0,0,0,1,0
46192,0.117,20814,630070,0.0,0.0,1.0,99.49,11,57900,0,0,1,0,0,1,0
24417,0.0,16804,246130,0.0,0.0,0.0,99.29,10,13800,0,1,0,0,0,0,1
49013,0.215,18625,50430,0.0,0.0,0.0,95.93,13,1200,0,1,0,0,0,0,1
107836,0.157,11692,69140,1.0,0.0,0.0,99.34,11,3300,1,0,0,0,0,0,1
35076,0.079,22274,240140,1.0,0.0,0.0,99.45,8,15900,1,0,0,0,0,0,1
3282,0.0,12056,150030,1.0,0.0,0.0,99.37,8,7500,1,0,0,0,0,0,1
41166,0.46,21175,129130,3.0,1.0,3.0,97.17,12,5400,1,0,0,0,0,0,1
107369,0.181,18620,207490,0.0,0.0,0.0,99.13,15,24300,0,0,1,0,0,1,0
17423,0.171,27022,108100,0.0,0.0,0.0,99.66,7,7500,1,0,0,0,0,1,0
50186,0.025,21181,123750,0.0,0.0,0.0,98.98,14,7500,1,0,0,0,0,0,1
43551,0.108,15344,201030,0.0,0.0,0.0,99.88,4,3300,1,0,0,0,0,1,0
68011,0.975,26290,120070,0.0,0.0,0.0,98.76,14,3300,0,1,0,0,0,1,0
88751,0.198,16433,246140,0.0,0.0,0.0,99.48,7,18000,0,0,0,0,1,0,1
45341,0.407,21549,115650,0.0,0.0,0.0,99.29,7,9600,0,0,1,0,0,0,1
27613,0.792,14610,120070,0.0,0.0,0.0,99.08,10,11700,0,1,0,0,0,0,1
66427,0.11,21547,270100,0.0,0.0,0.0,98.42,19,22200,1,0,0,0,0,1,0
37870,0.443,19716,270130,1.0,0.0,0.0,99.06,16,15900,1,0,0,0,0,0,1
100709,0.068,17900,180060,0.0,0.0,0.0,98.96,15,11700,1,0,0,0,0,0,1
55754,0.0,17895,909040,0.0,0.0,0.0,99.32,11,45300,0,0,1,0,0,1,0
107286,1.0,19358,45140,0.0,2.0,0.0,98.52,5,5700,1,0,0,0,0,0,1
40254,0.163,20818,155260,1.0,0.0,0.0,99.44,13,7500,0,1,0,0,0,0,1
111514,0.989,20084,30070,0.0,0.0,0.0,99.64,5,1200,1,0,0,0,0,0,1
96745,0.173,20820,187600,0.0,0.0,0.0,99.22,13,5400,0,1,0,0,0,1,0
30282,0.037,25924,105100,0.0,0.0,0.0,98.79,17,3300,1,0,0,0,0,1,0
112912,0.556,12417,60030,1.0,1.0,1.0,98.65,7,5400,1,0,0,0,0,1,0
40184,0.877,16795,184590,0.0,0.0,0.0,99.42,5,9600,1,0,0,0,0,0,1
82817,0.386,14970,321060,0.0,0.0,0.0,98.47,17,13800,0,1,0,0,0,1,0
103628,0.0,22280,442630,0.0,0.0,0.0,99.18,12,3300,1,0,0,0,0,1,0
68033,0.894,18263,182630,0.0,0.0,0.0,98.75,13,11700,0,0,1,0,0,1,0
6124,0.429,18265,132540,0.0,0.0,0.0,99.18,14,3300,0,0,1,0,0,1,0
101172,0.235,21176,112550,0.0,0.0,0.0,99.55,12,9600,1,0,0,0,0,1,0
2215,0.022,17897,111130,0.0,0.0,0.0,99.67,7,5400,1,0,0,0,0,1,0
109069,1.0,13514,81090,0.0,0.0,2.0,99.8,6,5400,1,0,0,0,0,0,1
38658,0.007,24468,57140,0.0,0.0,0.0,99.89,7,3300,1,0,0,0,0,1,0
60521,0.248,14611,213370,0.0,0.0,0.0,99.63,11,15900,0,0,0,1,0,0,1
10095,0.016,17162,123850,0.0,0.0,0.0,99.23,9,7500,1,0,0,0,0,0,1
58532,0.994,19359,36030,0.0,0.0,0.0,95.62,17,5700,1,0,0,0,0,0,1
44813,0.827,17893,232770,0.0,0.0,0.0,97.76,16,11700,0,1,0,0,0,1,0
77031,0.288,24099,198070,0.0,0.0,0.0,99.6,10,15900,1,0,0,0,0,0,1
105657,0.0,16074,200140,1.0,0.0,0.0,98.92,11,7500,1,0,0,0,0,1,0
26187,0.27,16066,102140,0.0,0.0,0.0,99.49,8,3300,0,0,1,0,0,1,0
38859,0.243,13149,258580,0.0,0.0,0.0,99.19,12,1200,0,0,0,1,0,0,1
36237,0.066,12780,93120,0.0,0.0,0.0,99.89,4,7500,1,0,0,0,0,1,0
59019,0.119,11329,240110,0.0,0.0,0.0,99.69,8,11700,1,0,0,0,0,0,1
94138,0.623,15704,307160,0.0,0.0,0.0,99.08,10,3300,1,0,0,0,0,0,1
38929,0.09,20813,281570,0.0,0.0,0.0,99.17,13,11700,0,1,0,0,0,0,1
95192,0.014,17534,240090,0.0,0.0,0.0,99.21,5,5400,0,0,0,1,0,1,0
92907,0.0,18992,363110,0.0,0.0,0.0,99.34,7,24300,1,0,0,0,0,0,1
105310,0.047,15706,315060,0.0,0.0,0.0,98.94,11,15900,1,0,0,0,0,1,0
10583,0.218,17167,287120,0.0,1.0,0.0,99.48,17,15900,0,1,0,0,0,0,1
59251,0.03,23733,36030,0.0,0.0,0.0,99.79,9,5700,0,1,0,0,0,1,0
15772,0.448,12057,159140,0.0,0.0,0.0,98.24,22,11700,0,0,0,1,0,0,1
92998,0.566,14614,120070,0.0,0.0,0.0,98.88,8,13800,1,0,0,0,0,0,1
36580,0.096,10961,111840,0.0,0.0,0.0,99.77,5,3300,1,0,0,0,0,0,1
112887,0.057,15345,365020,0.0,0.0,0.0,98.79,11,22200,0,1,0,0,0,0,1
26993,0.594,9862,96050,0.0,0.0,0.0,99.43,7,5400,1,0,0,0,0,0,1
113999,0.022,23009,51050,0.0,0.0,0.0,97.9,9,3300,1,0,0,0,0,1,0
97067,1.0,22278,159130,0.0,0.0,0.0,99.48,9,7500,1,0,0,0,0,0,1
99981,0.0,18628,159040,0.0,0.0,0.0,99.34,6,18000,0,0,0,1,0,1,0
95271,0.214,20450,333080,0.0,0.0,0.0,98.85,11,22200,0,0,1,0,0,0,1
49979,0.186,20085,387130,0.0,0.0,0.0,99.42,4,9600,1,0,0,0,0,1,0
85489,0.135,15343,185160,0.0,0.0,0.0,98.88,5,3300,0,0,0,0,1,1,0
70784,0.041,19719,363630,0.0,0.0,0.0,98.98,24,22200,0,1,0,0,0,1,0
10802,0.009,15705,90050,0.0,0.0,0.0,99.38,12,5400,0,0,1,0,0,0,1
104581,0.063,25924,286600,0.0,0.0,0.0,99.27,19,11700,1,0,0,0,0,1,0
42576,0.186,26655,228600,1.0,0.0,0.0,98.95,13,7500,1,0,0,0,0,0,1
7727,0.132,22637,75960,0.0,0.0,0.0,98.97,14,5400,1,0,0,0,0,0,1
16875,0.659,21912,255100,3.0,0.0,0.0,98.4,22,18000,1,0,0,0,0,1,0
106919,0.148,29206,126040,0.0,1.0,1.0,98.33,13,5400,1,0,0,0,0,1,0
112417,0.91,12789,132140,0.0,0.0,0.0,99.27,6,9600,0,0,0,1,0,0,1
29479,0.048,9865,138840,0.0,0.0,0.0,99.84,10,9600,1,0,0,0,0,0,1
107124,0.003,13510,218410,0.0,0.0,0.0,99.33,6,13800,1,0,0,0,0,1,0
22417,0.036,18625,234030,0.0,0.0,0.0,99.49,9,7500,0,0,0,1,0,0,1
8721,0.641,25564,262630,0.0,0.0,0.0,99.03,11,24300,1,0,0,0,0,0,1
6705,1.0,20452,110010,0.0,0.0,0.0,99.88,2,3300,0,0,1,0,0,0,1
47888,0.021,17529,480060,0.0,0.0,0.0,99.2,11,24300,0,0,0,0,1,0,1
81602,0.224,11321,102680,0.0,0.0,0.0,99.89,6,3300,0,1,0,0,0,0,1
13458,0.266,17530,360060,0.0,0.0,0.0,99.36,9,11700,0,0,0,1,0,0,1
21692,0.916,21184,140040,2.0,0.0,0.0,98.89,12,5400,1,0,0,0,0,1,0
10989,0.317,21177,222610,1.0,0.0,0.0,99.06,18,13800,0,1,0,0,0,0,1
2788,0.491,23739,129940,1.0,0.0,0.0,99.35,10,7500,1,0,0,0,0,0,1
32439,0.065,25563,89310,0.0,0.0,0.0,99.42,10,3300,0,1,0,0,0,0,1
84509,0.007,29573,72680,0.0,0.0,0.0,99.89,11,5700,1,0,0,0,0,1,0
50738,0.034,14608,39810,0.0,0.0,0.0,99.09,10,3300,1,0,0,0,0,0,1
